"site","region","apn","product","part_description","sto_class","consumed_30d","consumed_60d","consumed_90d","consumed_150d","consumed_all","rate_30d","rate_60d","rate_90d","rate_150d","days_with_consumption_150d"
"SMF1","NA","79667","EcoPac","RSSB ID 36637-1-POINT I/O Dual Port Network Adaptor","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SMF1","NA","C-1163","EcoPac","FUSE, DELAY CLASS CC 600V 4AMP",,"0.0","0.0","0.0","20.0","20.0","0.0","0.0","0.0","0.1333","1"
"SMF1","NA","C-1204","EcoPac","PHOTOCEL S45-PH-5-B03-PH",,"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"SMF1","NA","C-1261","EcoPac","SOLID STATE RELAY",,"0.0","0.0","0.0","3.01","3.01","0.0","0.0","0.0","0.0201","3"
"SMF1","NA","C-1262","EcoPac","RELE' PLC-RSC-24DC/21 1SC. + ZOCCOLO",,"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","3"
"SMF1","NA","C-1304","EcoPac","SENSOR SMT-8M-A-PS-24V-E-0.3-N-M8D",,"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","2"
"SMF1","NA","C-2076","EcoPac","PHOTOCEL S45-PH-5-B03-PH",,"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","2"
"SMF1","NA","C-2836","EcoPac","WHEEL D69X27 D47 FOLLE",,"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","2"
"SYR1","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","01 HIGH","0.0","1.01","3.01","7.010000000000002","13.030000000000003","0.0","0.0168","0.0334","0.0467","14"
"SYR1","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","1001803","USP","Switch, Auxiliary, Supplementary Protector Accessory","02 MED","0.0","1.0","1.0","3.0","7.0","0.0","0.0167","0.0111","0.02","3"
"SYR1","NA","10043","USP","PLC, CONTROLLER,PROGRAMMABLE:2-1/2 INHT,3-1/2 INWD,1-1/2 INDP,24 V DCVOLT,2.6 MACURRE","02 MED","0.0","0.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","1004322","USP","PUSHBUTTON METAL LATCH","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SYR1","NA","10076","USP","UNWIND DANCER ARM UNWIND SPRING","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","10105","USP","SPRING: REWIND CLUTCH, MED DUTY, .97OD X .080 WIRE DIA","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","1061198","USP","OLFLEXÂ® VFD SLIM, 14 AWG/4C, REDUCED DIAMETER VFD CABLE WITH ""SURGE GUARD""","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","1061526","USP","SERVO DRVE AMP JR_AUTO JR0000549642","02 MED","0.0","4.0","4.0","4.0","4.0","0.0","0.0667","0.0444","0.0267","1"
"SYR1","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","01 HIGH","0.0","4.0","4.99","4.99","13.99","0.0","0.0667","0.0554","0.0333","4"
"SYR1","NA","1069554","USP","POWER IO CABLE M12 FOR COGNEX CONN MODULE W DB9","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","02 MED","0.0","0.0","0.0","0.0","29.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","1071516","USP","REPLACEMENT BELT – 18”W FOR CO","01 HIGH","0.0","0.0","0.0","14.0","14.0","0.0","0.0","0.0","0.0933","2"
"SYR1","NA","1124355","USP","FIXED DRAW ROLLER, SMART PAC","02 MED","0.0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0267","1"
"SYR1","NA","11409","USP","TAMPA","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","11424","USP","UNWIND BRAKE BAND CTM PM-BB1030","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SYR1","NA","11519","USP","Zebra Kit Maint Door Open Swch RH/LH","02 MED","0.0","1.0","1.0","2.0","3.0","0.0","0.0167","0.0111","0.0133","2"
"SYR1","NA","19978","USP","TIME DELAY FUSE, 30A, CLASS J, 300KA, 600VAC","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","2"
"SYR1","NA","2066701","USP","ROLLER, MOVING DRAW ROLLER (SMART PAC)","02 MED","0.0","0.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0133","1"
"SYR1","NA","3015435","USP","VERTICAL JAW CABLE MANAGEMENT BACKING PLATE","01 HIGH","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"SYR1","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","4.0","8.0","10.0","14.0","14.0","0.1333","0.1333","0.1111","0.0933","7"
"SYR1","NA","3022941","USP","VERTICAL TOP, POWERSONIC MATED M12 + LBO2K","01 HIGH","0.0","3.0","3.0","6.0","9.0","0.0","0.05","0.0333","0.04","4"
"SYR1","NA","3022945","USP","VERTICAL BOTTOM LOAD CELL","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SYR1","NA","3022970","USP","CUTTING KNIFE ASSEMBLY","01 HIGH","1.0","4.0","4.0","4.0","4.0","0.0333","0.0667","0.0444","0.0267","2"
"SYR1","NA","3022971","USP","FAST CONNECTION-PEG","01 HIGH","4.0","4.0","4.0","4.0","4.0","0.1333","0.0667","0.0444","0.0267","1"
"SYR1","NA","3022976","USP","FLAT HEAD SOCKET CAP SCREW","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"SYR1","NA","3022978","USP","LIDAR SENSOR PICS150-01000 core 1","01 HIGH","2.0","4.0","4.0","10.0","10.0","0.0667","0.0667","0.0444","0.0667","8"
"SYR1","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","0.0","2.0","2.0","3.0","3.0","0.0","0.0333","0.0222","0.02","3"
"SYR1","NA","3022983","USP","RIGHT ISOLATOR PLATE","01 HIGH","0.0","0.0","0.0","1.0","8.0","0.0","0.0","0.0","0.0067","1"
"SYR1","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","3025738","USP","COATED 9"" FOUR HOLE AIR ASSIST TUBE - MP-211-2230-9","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SYR1","NA","3026266","USP","Control Block","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","2"
"SYR1","NA","3031139","USP","RIGHT HORIZONTAL HEATER CABLE","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"SYR1","NA","33053","USP","SENSOR CABLE, 5M GREY, M12 FEMALE 8P STRAIGHT TO OPEN ENDED, CONTINUOUS FLEX, PUR-OB","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SYR1","NA","3361381","USP","Fork sensor","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SYR1","NA","3464199","USP","SENSOR, FIBER OPTIC THIN ZERO SPACE, SIDE VIEW TYP","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SYR1","NA","3466140","USP","KINETIX VP LOW INERTIA MOTOR,","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"SYR1","NA","3466170","USP","DSNU, BORE 25MM, STROKE 100MM, DOUBLE ACTING, LATERAL AIR,","01 HIGH","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","3"
"SYR1","NA","3466223","USP","243TEETH 32 T5/1215","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"SYR1","NA","3466243","USP","LEFT HORIZONTAL SEAL BAR ASSY","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SYR1","NA","3466248","USP","PRECISION LINEAR SHAFT, DIA 12","01 HIGH","3.0","5.0","5.0","5.0","5.0","0.1","0.0833","0.0556","0.0333","3"
"SYR1","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","1.01","6.01","8.01","19.0","30.04","0.0337","0.1002","0.089","0.1267","25"
"SYR1","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"SYR1","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0067","1"
"SYR1","NA","72902","USP","kit,motor assy, high speed...","02 MED","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","1"
"SYR1","NA","816958","USP","IN-SIGHT STD. POWER & I/O BREAKOUT CABLE, 5M (15')","02 MED","0.0","0.0","0.0","4.0","6.0","0.0","0.0","0.0","0.0267","1"
"SYR1","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","01 HIGH","0.0","1.0","3.0","5.0","5.0","0.0","0.0167","0.0333","0.0333","5"
"SYR1","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","01 HIGH","1.0","1.0","1.0","3.0","3.0","0.0333","0.0167","0.0111","0.02","3"
"SYR1","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","3"
"SYR1","NA","N37843","USP","REWIND CONTROL/POWER ON RELAY FOR 3600A APPLICATORS - PE-RE1017","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"SYR1","NA","N53977","USP","I110-E0454 SAFETY SWITCH","01 HIGH","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0"
"TLH2","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","3"
"TLH2","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"TLH2","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"TLH2","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","02 MED","2.0","5.0","5.0","8.0","13.0","0.0667","0.0833","0.0556","0.0533","7"
"TLH2","NA","1060925","USP","RING-GRIP QUICK-RELEASE PIN","02 MED","1.0","1.0","1.0","1.0","3.0","0.0333","0.0167","0.0111","0.0067","2"
"TLH2","NA","1061778","USP","RT-B1221","02 MED","0.0","0.0","2.0","3.0","3.0","0.0","0.0","0.0222","0.02","4"
"TLH2","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","02 MED","2.0","2.0","2.0","4.0","5.0","0.0667","0.0333","0.0222","0.0267","2"
"TLH2","NA","1071516","USP","REPLACEMENT BELT – 18”W FOR CO","02 MED","0.0","0.0","0.0","11.0","11.0","0.0","0.0","0.0","0.0733","1"
"TLH2","NA","11082","USP","SMART PACK FILTER REPLACEMENT  (PID)","02 MED","0.0","0.0","0.0","0.0","13.0","0.0","0.0","0.0","0.0","0"
"TLH2","NA","2066701","USP","ROLLER, MOVING DRAW ROLLER (SMART PAC)","02 MED","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"TLH2","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","11.0","11.0","11.0","11.0","11.0","0.3667","0.1833","0.1222","0.0733","2"
"TLH2","NA","3037850","USP","ZIP TIES, STANDARD","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TLH2","NA","3037852","USP","LEFT HOR HEATER CABLE ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TLH2","NA","3466145","USP","RIGHT HORIZONTAL SEAL BAR ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TLH2","NA","3466258","USP","LEFT VERTICAL SEAL BAR ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TLH2","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","01 HIGH","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0.0067","1"
"TLH2","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","3.0","4.01","4.01","6.010000000000001","19.009999999999998","0.1","0.0668","0.0446","0.0401","11"
"TLH2","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0"
"TLH2","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TLH2","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"TLH2","NA","N41977","USP","R SERIES BEARING - .750 X 1.625 X .437","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"TLH2","NA","N45907","USP","Valve flow control one way","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"TPA4","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","01 HIGH","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","6"
"TPA4","NA","11147","USP","VHI425A-GV W/ GV4G6","02 MED","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","2"
"TPA4","NA","1124729","USP","Pan and Tilt Camera Mount PTU-BE","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TPA4","NA","3022941","USP","VERTICAL TOP, POWERSONIC MATED M12 + LBO2K","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","2"
"TPA4","NA","3022947","USP","HORIZONTAL JAW CABLE MANAGEMENT BACKING PLATE","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TPA4","NA","3022970","USP","CUTTING KNIFE ASSEMBLY","01 HIGH","1.0","2.0","2.0","2.0","2.0","0.0333","0.0333","0.0222","0.0133","2"
"TPA4","NA","3022984","USP","8MM X 14MM LOW SOCKET HEAD MACHINE SCREWS (OR BLACK OXIDE EQUIVALENT)","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"TPA4","NA","3025738","USP","COATED 9"" FOUR HOLE AIR ASSIST TUBE - MP-211-2230-9","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"TPA4","NA","3043407","USP","SICK IME2S Series Non-Flush Inductive Non-Contact Safety Switch, 24V dc, Nickel Plated Brass Housing, 2NO, M12","01 HIGH","1.0","3.0","3.0","3.0","3.0","0.0333","0.05","0.0333","0.02","6"
"TPA4","NA","3466127","USP","SCANNER,BARCODE:DM363 SMARTPACK PRESENTATION READER","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","2"
"TPA4","NA","3466144","USP","SERVO DRIVE","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TPA4","NA","3466149","USP","PIVOT BLOCK","01 HIGH","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"TPA4","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","02 MED","0.0","0.0","1.0","5.0","5.0","0.0","0.0","0.0111","0.0333","7"
"TPA4","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","02 MED","1.0","3.0","4.0","7.0","14.0","0.0333","0.05","0.0444","0.0467","9"
"TPA4","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","02 MED","2.0","2.0","2.0","3.0","3.0","0.0667","0.0333","0.0222","0.02","3"
"TPA4","NA","49960","USP","MDC100-050101 DRIVE","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"TPA4","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","1.0","1.0","2.0","2.0","2.0","0.0333","0.0167","0.0222","0.0133","4"
"TPA4","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"TPA4","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","02 MED","0.0","1.0","2.0","3.9999999999999996","3.9999999999999996","0.0","0.0167","0.0222","0.0267","4"
"TPA4","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"TPA4","NA","N45907","USP","Valve flow control one way","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TPA4","NA","N54020","USP","STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"TYS1","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","02 MED","1.0","4.0","4.0","5.0","5.0","0.0333","0.0667","0.0444","0.0333","6"
"TYS1","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"TYS1","NA","1001803","USP","Switch, Auxiliary, Supplementary Protector Accessory","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","02 MED","1.0","1.0","3.0100000000000002","3.0100000000000002","5.01","0.0333","0.0167","0.0334","0.0201","5"
"TYS1","NA","10076","USP","UNWIND DANCER ARM UNWIND SPRING","02 MED","0.0","0.0","2.0","2.0","3.0","0.0","0.0","0.0222","0.0133","1"
"TYS1","NA","10105","USP","SPRING: REWIND CLUTCH, MED DUTY, .97OD X .080 WIRE DIA","02 MED","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0222","0.0133","1"
"TYS1","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","02 MED","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0222","0.0133","1"
"TYS1","NA","1063086","USP","SWITCH 2VDC PNP 0.5M LEAD M8 C","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","02 MED","1.0","6.0","6.0","8.0","20.0","0.0333","0.1","0.0667","0.0533","4"
"TYS1","NA","11147","USP","VHI425A-GV W/ GV4G6","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"TYS1","NA","11424","USP","UNWIND BRAKE BAND CTM PM-BB1030","01 HIGH","1.0","1.0","3.0","3.0","3.0","0.0333","0.0167","0.0333","0.02","2"
"TYS1","NA","19978","USP","TIME DELAY FUSE, 30A, CLASS J, 300KA, 600VAC","02 MED","0.0","0.0","0.0","7.0","7.0","0.0","0.0","0.0","0.0467","1"
"TYS1","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","3037848","USP","LEFT VER HEATER CABLE ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","3464199","USP","SENSOR, FIBER OPTIC THIN ZERO SPACE, SIDE VIEW TYP","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","3466132","USP","PNUEMATIC FITTING","01 HIGH","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"TYS1","NA","3466258","USP","LEFT VERTICAL SEAL BAR ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","01 HIGH","0.0","1.0","1.0","2.01","8.01","0.0","0.0167","0.0111","0.0134","4"
"TYS1","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","1.0","4.0","5.0","9.020000000000001","31.019999999999996","0.0333","0.0667","0.0556","0.0601","18"
"TYS1","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","02 MED","1.0","2.0","3.0","3.0","11.0","0.0333","0.0333","0.0333","0.02","5"
"TYS1","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","8.0","8.0","0.0","0.0","0.0","0.0533","2"
"TYS1","NA","72902","USP","kit,motor assy, high speed...","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","02 MED","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","2"
"TYS1","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"TYS1","NA","N45907","USP","Valve flow control one way","02 MED","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","2"
"TYS1","NA","N54020","USP","STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN","02 MED","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.02","1"
"YEG2","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"YEG2","NA","10076","USP","UNWIND DANCER ARM UNWIND SPRING","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"YEG2","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"YEG2","NA","104735","USP","SENSOR CABLE","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"YEG2","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","1"
"YEG2","NA","1113249","USP","URGU48R1-04090N","02 MED","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0067","1"
"YEG2","NA","1116318","USP","ULTRASONIC SENSOR, PICO+","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"YEG2","NA","3043399","USP","D-MAX WEB GUIDE CONTROLLER,INPUT VOLTAGE 24 - 48 VDC, 6 DIGITAL INPUTS, 2 OUTPUT","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"YEG2","NA","3043405","USP","SENSOR CABLE FEMALE 5-POLE M12 STRAIGHT A CODED TO OPEN END PUR BLACK 5M","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","2"
"YEG2","NA","3466258","USP","LEFT VERTICAL SEAL BAR ASSY","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"YEG2","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","02 MED","0.0","0.99","1.98","7.97","29.96","0.0","0.0165","0.022","0.0531","14"
"YEG2","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","02 MED","1.0","1.0","1.0","1.0","4.0","0.0333","0.0167","0.0111","0.0067","2"
"YEG2","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"YEG2","NA","72902","USP","kit,motor assy, high speed...","01 HIGH","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"YEG2","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","02 MED","0.0","0.0","0.0","0.0","0.99","0.0","0.0","0.0","0.0","0"
"YEG2","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","01 HIGH","0.0","0.0","1.0","2.0","6.0","0.0","0.0","0.0111","0.0133","2"
"YEG2","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","0.0","2.01","0.0","0.0","0.0","0.0","0"
"YHM1","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","2"
"YHM1","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"YHM1","NA","1001803","USP","Switch, Auxiliary, Supplementary Protector Accessory","03 LOW","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
